time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
1.886806,-0.0790000105761,-0.998621492913,-1.18730112982,1.9378012303,0.673034070685,1.02738363269,-0.497776765669,100.0,0.0782330201822,-0.998621492913,1.18806812022,1.94125268707,-0.670349604306,1.02853411828,0.501995212836,92.7184448242
1.905376,-0.0778495249852,-0.998621492913,-1.18730112982,1.93818472549,0.672267080291,1.02815062308,-0.49892725126,100.0,0.0782330201822,-0.997854502519,1.18921860581,1.94048569668,-0.669966109109,1.02891761347,0.501611717639,92.7184448242
1.907398,-0.0778495249852,-0.998621492913,-1.18730112982,1.93818472549,0.672267080291,1.02815062308,-0.49892725126,100.0,0.0782330201822,-0.997854502519,1.18921860581,1.94048569668,-0.669966109109,1.02891761347,0.501611717639,92.7184448242
1.917073,-0.0774660297882,-0.998237997716,-1.18806812022,1.93818472549,0.673034070685,1.02776712788,-0.498160260866,100.0,0.0778495249852,-0.99900498811,1.18883511061,1.94163618227,-0.670733099503,1.02853411828,0.502378708032,92.7184448242
1.927986,-0.0782330201822,-0.998621492913,-1.18883511061,1.93818472549,0.672650575488,1.02853411828,-0.498160260866,100.0,0.0782330201822,-0.998621492913,1.18921860581,1.94086919187,-0.670349604306,1.02853411828,0.501995212836,92.7184448242
1.936710,-0.0790000105761,-0.997854502519,-1.18768462502,1.9378012303,0.672650575488,1.02700013749,-0.497776765669,100.0,0.0778495249852,-0.997854502519,1.18921860581,1.94048569668,-0.669966109109,1.02853411828,0.501228222442,92.7184448242
1.947191,-0.0790000105761,-0.997854502519,-1.18768462502,1.9378012303,0.672650575488,1.02700013749,-0.497776765669,100.0,0.0778495249852,-0.997854502519,1.18921860581,1.94048569668,-0.669966109109,1.02853411828,0.501228222442,92.7184448242
1.956872,-0.0786165153791,-0.998237997716,-1.18806812022,1.9378012303,0.673034070685,1.02738363269,-0.497776765669,100.0,0.0782330201822,-0.998237997716,1.18921860581,1.94125268707,-0.669966109109,1.02853411828,0.501611717639,92.7184448242
1.966822,-0.0786165153791,-0.998237997716,-1.18806812022,1.9378012303,0.673034070685,1.02738363269,-0.497776765669,100.0,0.0782330201822,-0.998237997716,1.18921860581,1.94125268707,-0.669966109109,1.02853411828,0.501611717639,92.7184448242
1.976734,-0.0782330201822,-0.99900498811,-1.18768462502,1.9378012303,0.673034070685,1.02853411828,-0.498543756063,100.0,0.0774660297882,-0.998237997716,1.18921860581,1.94048569668,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
1.986792,-0.0790000105761,-0.99900498811,-1.18806812022,1.9374177351,0.672267080291,1.02853411828,-0.498543756063,100.0,0.0790000105761,-0.998237997716,1.18921860581,1.94086919187,-0.670349604306,1.02968460387,0.501611717639,92.7184448242
1.997829,-0.0786165153791,-0.998621492913,-1.18768462502,1.9378012303,0.672267080291,1.02815062308,-0.497776765669,100.0,0.0782330201822,-0.998621492913,1.18806812022,1.94125268707,-0.670733099503,1.02891761347,0.501995212836,92.7184448242
2.006881,-0.0786165153791,-0.99900498811,-1.18806812022,1.93895171589,0.672650575488,1.02815062308,-0.497776765669,100.0,0.0766990393943,-0.997854502519,1.18921860581,1.94125268707,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.016802,-0.0793835057731,-0.998237997716,-1.18768462502,1.93856822069,0.673034070685,1.02776712788,-0.498160260866,100.0,0.0786165153791,-0.998237997716,1.18921860581,1.94048569668,-0.670349604306,1.03006809907,0.501995212836,92.7184448242
2.027329,-0.0782330201822,-0.998237997716,-1.18806812022,1.9378012303,0.672650575488,1.02815062308,-0.498160260866,100.0,0.0786165153791,-0.997854502519,1.18921860581,1.94086919187,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.036925,-0.0786165153791,-0.998621492913,-1.18845161541,1.93856822069,0.673034070685,1.02853411828,-0.49892725126,100.0,0.0770825345912,-0.998237997716,1.18883511061,1.94125268707,-0.669966109109,1.02891761347,0.502762203229,92.7184448242
2.047492,-0.0786165153791,-0.998621492913,-1.18806812022,1.9374177351,0.671883585094,1.02738363269,-0.497776765669,100.0,0.0782330201822,-0.997854502519,1.18960210101,1.94086919187,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.056772,-0.0774660297882,-0.997854502519,-1.18845161541,1.9378012303,0.673034070685,1.02853411828,-0.49892725126,100.0,0.0778495249852,-0.997854502519,1.18960210101,1.94086919187,-0.669582613912,1.02891761347,0.501995212836,92.7184448242
2.066828,-0.0790000105761,-0.998237997716,-1.18845161541,1.9378012303,0.672650575488,1.02776712788,-0.498160260866,100.0,0.0778495249852,-0.997854502519,1.18960210101,1.94125268707,-0.669966109109,1.02853411828,0.501995212836,92.7184448242
2.076782,-0.0782330201822,-0.998237997716,-1.18768462502,1.9378012303,0.672267080291,1.02815062308,-0.498160260866,100.0,0.0782330201822,-0.998237997716,1.18768462502,1.94125268707,-0.670733099503,1.02968460387,0.502378708032,92.7184448242
2.087082,-0.0793835057731,-0.997854502519,-1.18845161541,1.9374177351,0.672267080291,1.02815062308,-0.498160260866,100.0,0.0782330201822,-0.997471007322,1.18806812022,1.94125268707,-0.670733099503,1.02891761347,0.501995212836,92.7184448242
2.096817,-0.0786165153791,-0.997471007322,-1.18768462502,1.93818472549,0.672650575488,1.02776712788,-0.498160260866,100.0,0.0778495249852,-0.998237997716,1.18921860581,1.94010220148,-0.670349604306,1.02853411828,0.502378708032,92.7184448242
2.106956,-0.0790000105761,-0.997854502519,-1.18806812022,1.93856822069,0.672650575488,1.02815062308,-0.497393270472,100.0,0.0786165153791,-0.998621492913,1.18921860581,1.94125268707,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.116876,-0.0790000105761,-0.997854502519,-1.18806812022,1.93856822069,0.672650575488,1.02815062308,-0.497393270472,100.0,0.0786165153791,-0.998621492913,1.18921860581,1.94125268707,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.126986,-0.0790000105761,-0.997854502519,-1.18768462502,1.93856822069,0.673417565882,1.02815062308,-0.497776765669,100.0,0.0786165153791,-0.997471007322,1.18883511061,1.94125268707,-0.670733099503,1.02891761347,0.501995212836,92.7184448242
2.137330,-0.0790000105761,-0.997854502519,-1.18768462502,1.93856822069,0.673417565882,1.02815062308,-0.497776765669,100.0,0.0786165153791,-0.997471007322,1.18883511061,1.94125268707,-0.670733099503,1.02891761347,0.501995212836,92.7184448242
2.147421,-0.0793835057731,-0.997854502519,-1.18845161541,1.9374177351,0.673034070685,1.02776712788,-0.498160260866,100.0,0.0782330201822,-0.997854502519,1.18921860581,1.94086919187,-0.670349604306,1.02891761347,0.501995212836,92.7184448242
2.156916,-0.0790000105761,-0.997471007322,-1.18845161541,1.9378012303,0.671883585094,1.02853411828,-0.498160260866,100.0,0.0786165153791,-0.998237997716,1.18883511061,1.94125268707,-0.670349604306,1.02853411828,0.501995212836,92.7184448242
2.169632,-0.0774660297882,-0.997854502519,-1.18806812022,1.93895171589,0.672650575488,1.02776712788,-0.497776765669,100.0,0.0782330201822,-0.998237997716,1.18883511061,1.94048569668,-0.670733099503,1.02853411828,0.502378708032,92.7184448242
2.176873,-0.0774660297882,-0.997854502519,-1.18806812022,1.93895171589,0.672650575488,1.02776712788,-0.497776765669,100.0,0.0782330201822,-0.998237997716,1.18883511061,1.94048569668,-0.670733099503,1.02853411828,0.502378708032,92.7184448242
2.186902,-0.0786165153791,-0.997471007322,-1.18768462502,1.9378012303,0.672267080291,1.02815062308,-0.497393270472,100.0,0.0778495249852,-0.998237997716,1.18921860581,1.94086919187,-0.670733099503,1.02853411828,0.501995212836,92.7184448242
2.196953,-0.0786165153791,-0.997471007322,-1.18768462502,1.9378012303,0.672267080291,1.02815062308,-0.497393270472,100.0,0.0778495249852,-0.998237997716,1.18921860581,1.94086919187,-0.670733099503,1.02853411828,0.501995212836,92.7184448242
2.207528,-0.0770825345912,-0.998621492913,-1.18768462502,1.93933521108,0.672650575488,1.02853411828,-0.498160260866,100.0,0.0790000105761,-0.998621492913,1.18806812022,1.94201967746,-0.669582613912,1.02968460387,0.501995212836,92.7184448242
2.216831,-0.0778495249852,-0.998237997716,-1.18768462502,1.9374177351,0.672267080291,1.02738363269,-0.498160260866,100.0,0.0778495249852,-0.998237997716,1.18883511061,1.94048569668,-0.670349604306,1.02891761347,0.503145698426,92.7184448242
2.226873,-0.0790000105761,-0.997471007322,-1.18845161541,1.9378012303,0.672650575488,1.02776712788,-0.497776765669,100.0,0.0778495249852,-0.998237997716,1.18883511061,1.94201967746,-0.6711165947,1.02853411828,0.501995212836,92.7184448242
2.236960,-0.0790000105761,-0.997471007322,-1.18845161541,1.9378012303,0.672650575488,1.02776712788,-0.497776765669,100.0,0.0778495249852,-0.998237997716,1.18883511061,1.94201967746,-0.6711165947,1.02853411828,0.501995212836,92.7184448242
2.248601,-0.0770825345912,-0.997854502519,-1.18845161541,1.93818472549,0.672650575488,1.02853411828,-0.49892725126,100.0,0.0782330201822,-0.997471007322,1.18921860581,1.94201967746,-0.670349604306,1.02968460387,0.501995212836,92.7184448242
2.256815,-0.0770825345912,-0.997854502519,-1.18845161541,1.93818472549,0.672650575488,1.02853411828,-0.49892725126,100.0,0.0782330201822,-0.997471007322,1.18921860581,1.94201967746,-0.670349604306,1.02968460387,0.501995212836,92.7184448242
2.266961,-0.0786165153791,-0.997471007322,-1.18806812022,1.93818472549,0.672650575488,1.02891761347,-0.498543756063,100.0,0.0786165153791,-0.998237997716,1.18806812022,1.94163618227,-0.670733099503,1.02891761347,0.502378708032,92.7184448242
2.277004,-0.0786165153791,-0.997471007322,-1.18806812022,1.93818472549,0.672650575488,1.02891761347,-0.498543756063,100.0,0.0786165153791,-0.998237997716,1.18806812022,1.94163618227,-0.670733099503,1.02891761347,0.502378708032,92.7184448242
2.287495,-0.0790000105761,-0.998237997716,-1.18883511061,1.9378012303,0.672650575488,1.02815062308,-0.498160260866,100.0,0.0778495249852,-0.997854502519,1.18883511061,1.94201967746,-0.670733099503,1.02891761347,0.501995212836,92.7184448242
2.296885,-0.0793835057731,-0.998237997716,-1.18806812022,1.9378012303,0.672267080291,1.02776712788,-0.49892725126,100.0,0.0793835057731,-0.997854502519,1.18883511061,1.94125268707,-0.6711165947,1.02853411828,0.501611717639,92.7184448242
2.306961,-0.0774660297882,-0.997854502519,-1.18768462502,1.93856822069,0.672650575488,1.02891761347,-0.498543756063,100.0,0.0782330201822,-0.997471007322,1.18883511061,1.94163618227,-0.670733099503,1.02891761347,0.501228222442,92.7184448242
2.318390,-0.0790000105761,-0.997087512126,-1.18806812022,1.93818472549,0.672650575488,1.02853411828,-0.497776765669,100.0,0.0778495249852,-0.997087512126,1.18883511061,1.94201967746,-0.669966109109,1.02815062308,0.502378708032,92.7184448242
2.326889,-0.0782330201822,-0.998237997716,-1.18730112982,1.93856822069,0.672267080291,1.02700013749,-0.498543756063,100.0,0.0790000105761,-0.996704016929,1.18921860581,1.94086919187,-0.669582613912,1.02891761347,0.501995212836,92.7184448242
2.336847,-0.0782330201822,-0.998237997716,-1.18730112982,1.93856822069,0.672267080291,1.02700013749,-0.498543756063,100.0,0.0790000105761,-0.996704016929,1.18921860581,1.94086919187,-0.669582613912,1.02891761347,0.501995212836,92.7184448242
2.347141,-0.0782330201822,-0.998237997716,-1.18730112982,1.93856822069,0.672267080291,1.02700013749,-0.498543756063,100.0,0.0790000105761,-0.996704016929,1.18921860581,1.94086919187,-0.669582613912,1.02891761347,0.501995212836,92.7184448242
2.357978,-0.0786165153791,-0.998237997716,-1.18806812022,1.93856822069,0.672267080291,1.02776712788,-0.498160260866,100.0,0.0793835057731,-0.998237997716,1.18883511061,1.94125268707,-0.670349604306,1.02853411828,0.501995212836,92.7184448242
2.366793,-0.0786165153791,-0.998237997716,-1.18806812022,1.93856822069,0.672267080291,1.02776712788,-0.498160260866,100.0,0.0793835057731,-0.998237997716,1.18883511061,1.94125268707,-0.670349604306,1.02853411828,0.501995212836,92.7184448242
2.377425,-0.0790000105761,-0.997471007322,-1.18768462502,1.93818472549,0.672650575488,1.02700013749,-0.49892725126,100.0,0.0774660297882,-0.997471007322,1.18960210101,1.94163618227,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.387709,-0.0793835057731,-0.998237997716,-1.18768462502,1.93933521108,0.672650575488,1.02815062308,-0.498543756063,100.0,0.0778495249852,-0.997471007322,1.18960210101,1.94163618227,-0.6711165947,1.02853411828,0.501995212836,92.7184448242
2.396904,-0.0786165153791,-0.997471007322,-1.18883511061,1.93933521108,0.672650575488,1.02738363269,-0.497776765669,100.0,0.0770825345912,-0.998237997716,1.18883511061,1.94201967746,-0.670349604306,1.02891761347,0.501611717639,92.7184448242
2.406956,-0.0778495249852,-0.996704016929,-1.18845161541,1.93933521108,0.673417565882,1.02815062308,-0.498543756063,100.0,0.0774660297882,-0.997471007322,1.18921860581,1.94201967746,-0.6711165947,1.02968460387,0.502378708032,92.7184448242
2.417394,-0.0786165153791,-0.997854502519,-1.18768462502,1.93895171589,0.673034070685,1.02815062308,-0.497393270472,100.0,0.0770825345912,-0.997087512126,1.18921860581,1.94201967746,-0.669582613912,1.02968460387,0.501995212836,92.7184448242
2.426876,-0.0782330201822,-0.997471007322,-1.18730112982,1.93895171589,0.673034070685,1.02815062308,-0.497776765669,100.0,0.0782330201822,-0.997087512126,1.18883511061,1.94240317266,-0.670349604306,1.02853411828,0.501995212836,92.7184448242
2.441829,-0.0786165153791,-0.997471007322,-1.18806812022,1.93895171589,0.672650575488,1.02776712788,-0.49892725126,100.0,0.0774660297882,-0.996704016929,1.18960210101,1.94163618227,-0.670733099503,1.02853411828,0.502378708032,92.7184448242
2.446931,-0.0786165153791,-0.997471007322,-1.18806812022,1.93895171589,0.672650575488,1.02776712788,-0.49892725126,100.0,0.0774660297882,-0.996704016929,1.18960210101,1.94163618227,-0.670733099503,1.02853411828,0.502378708032,92.7184448242
2.457095,-0.0793835057731,-0.997087512126,-1.18730112982,1.9370342399,0.672267080291,1.02776712788,-0.498160260866,100.0,0.0790000105761,-0.997087512126,1.18883511061,1.94240317266,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.467719,-0.0778495249852,-0.997854502519,-1.18806812022,1.93856822069,0.672650575488,1.02776712788,-0.498543756063,100.0,0.0786165153791,-0.996704016929,1.18921860581,1.94240317266,-0.670349604306,1.02891761347,0.501995212836,92.7184448242
2.479511,-0.0782330201822,-0.997854502519,-1.18768462502,1.93818472549,0.672650575488,1.02776712788,-0.497776765669,100.0,0.0790000105761,-0.997087512126,1.18921860581,1.94317016305,-0.670733099503,1.02968460387,0.502378708032,92.7184448242
2.487231,-0.0782330201822,-0.997854502519,-1.18768462502,1.93818472549,0.672650575488,1.02776712788,-0.497776765669,100.0,0.0790000105761,-0.997087512126,1.18921860581,1.94317016305,-0.670733099503,1.02968460387,0.502378708032,92.7184448242
2.496968,-0.0778495249852,-0.998237997716,-1.18768462502,1.93818472549,0.672650575488,1.02776712788,-0.498160260866,100.0,0.0790000105761,-0.996320521732,1.18921860581,1.94278666786,-0.670349604306,1.02968460387,0.502762203229,92.7184448242
2.507156,-0.0793835057731,-0.998237997716,-1.18768462502,1.93818472549,0.673417565882,1.02853411828,-0.498160260866,100.0,0.0782330201822,-0.997471007322,1.18806812022,1.94278666786,-0.670349604306,1.02968460387,0.502378708032,92.7184448242
2.517131,-0.0782330201822,-0.998237997716,-1.18806812022,1.93856822069,0.672650575488,1.02853411828,-0.497393270472,100.0,0.0786165153791,-0.997087512126,1.18921860581,1.94317016305,-0.669966109109,1.02891761347,0.501611717639,92.7184448242
2.527009,-0.0782330201822,-0.998237997716,-1.18806812022,1.93856822069,0.672650575488,1.02853411828,-0.497393270472,100.0,0.0786165153791,-0.997087512126,1.18921860581,1.94317016305,-0.669966109109,1.02891761347,0.501611717639,92.7184448242
2.536951,-0.0782330201822,-0.998237997716,-1.18806812022,1.93856822069,0.672650575488,1.02853411828,-0.497393270472,100.0,0.0786165153791,-0.997087512126,1.18921860581,1.94317016305,-0.669966109109,1.02891761347,0.501611717639,92.7184448242
2.547531,-0.0778495249852,-0.998237997716,-1.18806812022,1.9378012303,0.672267080291,1.02815062308,-0.498543756063,100.0,0.0790000105761,-0.997471007322,1.18921860581,1.94317016305,-0.670349604306,1.02853411828,0.501995212836,92.7184448242
2.557642,-0.0790000105761,-0.997854502519,-1.18845161541,1.9378012303,0.672650575488,1.02815062308,-0.498160260866,100.0,0.0786165153791,-0.997087512126,1.18806812022,1.94240317266,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.567013,-0.0790000105761,-0.997854502519,-1.18845161541,1.9378012303,0.672650575488,1.02815062308,-0.498160260866,100.0,0.0786165153791,-0.997087512126,1.18806812022,1.94240317266,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.577443,-0.0790000105761,-0.997854502519,-1.18845161541,1.9378012303,0.672650575488,1.02815062308,-0.498160260866,100.0,0.0786165153791,-0.997087512126,1.18806812022,1.94240317266,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.587226,-0.0786165153791,-0.997854502519,-1.18883511061,1.9378012303,0.672267080291,1.02700013749,-0.497776765669,100.0,0.0778495249852,-0.997087512126,1.18921860581,1.94240317266,-0.670349604306,1.02853411828,0.501995212836,92.7184448242
2.597247,-0.0786165153791,-0.997854502519,-1.18883511061,1.9378012303,0.672267080291,1.02700013749,-0.497776765669,100.0,0.0778495249852,-0.997087512126,1.18921860581,1.94240317266,-0.670349604306,1.02853411828,0.501995212836,92.7184448242
2.607989,-0.0790000105761,-0.998237997716,-1.18845161541,1.93856822069,0.673034070685,1.02738363269,-0.498160260866,100.0,0.0774660297882,-0.997471007322,1.18921860581,1.94278666786,-0.669966109109,1.02853411828,0.502378708032,92.7184448242
2.616946,-0.0778495249852,-0.998621492913,-1.18806812022,1.93818472549,0.672650575488,1.02738363269,-0.497776765669,100.0,0.0782330201822,-0.997854502519,1.18921860581,1.94240317266,-0.670349604306,1.02968460387,0.502378708032,92.7184448242
2.627028,-0.0786165153791,-0.998237997716,-1.18806812022,1.9374177351,0.672650575488,1.02776712788,-0.49892725126,100.0,0.0778495249852,-0.996704016929,1.18921860581,1.94278666786,-0.669966109109,1.02891761347,0.501995212836,92.7184448242
2.636915,-0.0782330201822,-0.997471007322,-1.18845161541,1.93818472549,0.672650575488,1.02815062308,-0.498160260866,100.0,0.0790000105761,-0.997471007322,1.18960210101,1.94278666786,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.646776,-0.0786165153791,-0.998621492913,-1.18845161541,1.93818472549,0.672267080291,1.02815062308,-0.49892725126,100.0,0.0778495249852,-0.997087512126,1.18921860581,1.94317016305,-0.670349604306,1.02853411828,0.501995212836,92.7184448242
2.657101,-0.0786165153791,-0.998621492913,-1.18845161541,1.93818472549,0.672267080291,1.02815062308,-0.49892725126,100.0,0.0778495249852,-0.997087512126,1.18921860581,1.94317016305,-0.670349604306,1.02853411828,0.501995212836,92.7184448242
2.670304,-0.0786165153791,-0.997471007322,-1.18806812022,1.9374177351,0.672267080291,1.02815062308,-0.498543756063,100.0,0.0786165153791,-0.997087512126,1.18806812022,1.94278666786,-0.670733099503,1.03006809907,0.502762203229,92.7184448242
2.679139,-0.0782330201822,-0.997471007322,-1.18806812022,1.9374177351,0.672650575488,1.02815062308,-0.498543756063,100.0,0.0782330201822,-0.996704016929,1.18883511061,1.94317016305,-0.670733099503,1.02891761347,0.501995212836,92.7184448242
2.687497,-0.0782330201822,-0.997471007322,-1.18806812022,1.9374177351,0.672650575488,1.02815062308,-0.498543756063,100.0,0.0782330201822,-0.996704016929,1.18883511061,1.94317016305,-0.670733099503,1.02891761347,0.501995212836,92.7184448242
2.697051,-0.0782330201822,-0.997471007322,-1.18806812022,1.9374177351,0.672650575488,1.02815062308,-0.498543756063,100.0,0.0782330201822,-0.996704016929,1.18883511061,1.94317016305,-0.670733099503,1.02891761347,0.501995212836,92.7184448242
2.706994,-0.0782330201822,-0.997471007322,-1.18806812022,1.9374177351,0.672650575488,1.02815062308,-0.498543756063,100.0,0.0782330201822,-0.996704016929,1.18883511061,1.94317016305,-0.670733099503,1.02891761347,0.501995212836,92.7184448242
2.717446,-0.0790000105761,-0.998237997716,-1.18845161541,1.9374177351,0.673034070685,1.02815062308,-0.498160260866,100.0,0.0782330201822,-0.996704016929,1.18883511061,1.94278666786,-0.669966109109,1.02891761347,0.502762203229,92.7184448242
2.726773,-0.0790000105761,-0.998237997716,-1.18845161541,1.9374177351,0.673034070685,1.02815062308,-0.498160260866,100.0,0.0782330201822,-0.996704016929,1.18883511061,1.94278666786,-0.669966109109,1.02891761347,0.502762203229,92.7184448242
2.737541,-0.0786165153791,-0.998621492913,-1.18845161541,1.9374177351,0.672267080291,1.02815062308,-0.498543756063,100.0,0.0786165153791,-0.997087512126,1.18883511061,1.94355365825,-0.669582613912,1.02853411828,0.502762203229,92.7184448242
2.748827,-0.0786165153791,-0.998621492913,-1.18845161541,1.9374177351,0.672267080291,1.02815062308,-0.498543756063,100.0,0.0786165153791,-0.997087512126,1.18883511061,1.94278666786,-0.669966109109,1.02853411828,0.501995212836,92.7184448242
2.756932,-0.0790000105761,-0.998237997716,-1.18806812022,1.93856822069,0.673034070685,1.02776712788,-0.49892725126,100.0,0.0786165153791,-0.997087512126,1.18883511061,1.94278666786,-0.669966109109,1.02853411828,0.501995212836,92.7184448242
2.768252,-0.0786165153791,-0.997471007322,-1.18806812022,1.93818472549,0.672650575488,1.02815062308,-0.498543756063,100.0,0.0790000105761,-0.996704016929,1.18883511061,1.94278666786,-0.669966109109,1.02891761347,0.502762203229,92.7184448242
2.777555,-0.0790000105761,-0.997854502519,-1.18768462502,1.93856822069,0.672267080291,1.02815062308,-0.498160260866,100.0,0.0778495249852,-0.996704016929,1.18883511061,1.94317016305,-0.670733099503,1.02853411828,0.501995212836,92.7184448242
2.787137,-0.0774660297882,-0.998237997716,-1.18691763463,1.93818472549,0.672650575488,1.02815062308,-0.498543756063,100.0,0.0778495249852,-0.997471007322,1.18883511061,1.94240317266,-0.669966109109,1.02891761347,0.502378708032,92.7184448242
2.796711,-0.0793835057731,-0.997854502519,-1.18845161541,1.9378012303,0.673034070685,1.02815062308,-0.498543756063,100.0,0.0790000105761,-0.997471007322,1.18883511061,1.94240317266,-0.670349604306,1.02815062308,0.502378708032,92.7184448242
2.807609,-0.0786165153791,-0.997471007322,-1.18730112982,1.9374177351,0.672650575488,1.02853411828,-0.498160260866,100.0,0.0790000105761,-0.996704016929,1.18883511061,1.94240317266,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.817339,-0.0793835057731,-0.997854502519,-1.18806812022,1.93818472549,0.673034070685,1.02815062308,-0.498160260866,100.0,0.0774660297882,-0.997087512126,1.18883511061,1.94240317266,-0.670349604306,1.02968460387,0.501995212836,92.7184448242
2.828617,-0.0790000105761,-0.998237997716,-1.18845161541,1.93818472549,0.672267080291,1.02853411828,-0.498543756063,100.0,0.0782330201822,-0.997087512126,1.18883511061,1.94317016305,-0.669966109109,1.02891761347,0.501611717639,92.7184448242
2.837419,-0.0790000105761,-0.998237997716,-1.18845161541,1.93818472549,0.672267080291,1.02853411828,-0.498543756063,100.0,0.0782330201822,-0.997087512126,1.18883511061,1.94317016305,-0.669966109109,1.02891761347,0.501611717639,92.7184448242
2.847170,-0.0782330201822,-0.997854502519,-1.18730112982,1.93818472549,0.672267080291,1.02776712788,-0.497776765669,100.0,0.0786165153791,-0.997471007322,1.18921860581,1.94240317266,-0.670349604306,1.02853411828,0.502378708032,92.7184448242
2.858441,-0.0782330201822,-0.998621492913,-1.18845161541,1.93856822069,0.673034070685,1.02776712788,-0.498160260866,100.0,0.0778495249852,-0.997471007322,1.18921860581,1.94201967746,-0.669966109109,1.02891761347,0.501611717639,92.7184448242
2.867287,-0.0782330201822,-0.997854502519,-1.18883511061,1.9378012303,0.673034070685,1.02853411828,-0.498543756063,100.0,0.0786165153791,-0.997087512126,1.18883511061,1.94201967746,-0.670349604306,1.02891761347,0.501611717639,92.7184448242
2.877059,-0.0782330201822,-0.997854502519,-1.18883511061,1.9378012303,0.673034070685,1.02853411828,-0.498543756063,100.0,0.0786165153791,-0.997087512126,1.18883511061,1.94201967746,-0.670349604306,1.02891761347,0.501611717639,92.7184448242
2.886832,-0.0793835057731,-0.998237997716,-1.18921860581,1.93818472549,0.673034070685,1.02853411828,-0.498160260866,100.0,0.0774660297882,-0.996704016929,1.18883511061,1.94278666786,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.896990,-0.0793835057731,-0.998237997716,-1.18921860581,1.93818472549,0.673034070685,1.02853411828,-0.498160260866,100.0,0.0774660297882,-0.996704016929,1.18883511061,1.94278666786,-0.670349604306,1.02891761347,0.502378708032,92.7184448242
2.907441,-0.0786165153791,-0.997087512126,-1.18768462502,1.9374177351,0.672650575488,1.02738363269,-0.498160260866,100.0,0.0782330201822,-0.997471007322,1.18883511061,1.94278666786,-0.670733099503,1.02891761347,0.501995212836,92.7184448242
